"","Group.1","Group.2","ECOPETROL","BANCO.DE.BOGOTA","BANCOLOMBIA","EMPRESA.DE.ENERGIA.DE.BOGOTA","GRUPO.AVAL.ACCIONES.Y.VALORES","GRUPO.DE.INVERSIONES.SURAMERICANA","CEMENTOS.ARGOS","GRUPO.NACIONAL.DE.CHOCOLATES","INTERCONEXION.ELECTRICA","INVERSIONES.ARGOS","ISAGEN","ALMACENES.EXITO","BANCO.DE.OCCIDENTE","CEMEX.LATAM.HOLDING.BOG.","CORPORACION.FINANCIERA.COLOMBIANA","PROMIGAS","ASDF.DE.PNSI.Y.CESA..PRCN.","BANCO.COMERCIAL.AV.VILLAS","BANCO.POPULAR","BBV.ARGT.CLOMB.","CELSIA.ESP","EMPRESA.DE.ENERGIA.DEL.PACIFICO","EMSA.DE.TC.DE.BOGOTA","GAS.NATURAL","ORGANIZACION.DE.INGENIERIA.INTERNACIONAL","ORGANIZACION.TERPEL","PRODUCTOS.FAMILIA","SOCIEDADES.BOLIVAR","ACERIAS.PAZ.DEL.RIO","AGROGUACHAL","ALIMENTOS.DERIVADOS.DE.LA.CANA","BIOMAX.BIOCOMBUSTIBLES","BOLSA.DE.VALORES.DE.COLOMBIA","BOLSA.NACIONAL.AGROPECUARIA","CARTON.DE.COLOMBIA","CLINICA.DE.MARLY","COLOMBINA","COLTEJER","COMPANIA.AGRICOLA.SAN.FELIPE","COMPANIA.DE.ELECTRICIDAD.DE.TULUA","COMPANIA.DE.EMPAQUES","CONCONCRETO","CONSTRUCCIONES.CIVILES","CONSTRUCCIONES.EL.CONDOR","COOMEVA.ENTIDAD.PROMOTORA.DE.SALUD","CORPORACION.DE.FERIAS.Y.EXPOCISIONES","EDATEL","ENKA.DE.COLOMBIA","F.GAN.CALDAS","FOGANSA","FONDO.GANADERO.DE.TOLIMA","INDUSTRIAS.ESTRA","INGENIO.CENTRAL.CASTILLA","INVERSIONES.EQUIPOS.Y.SERVICIOS","INVERSIONES.VENECIA","MANUFACTURAS.DE.CEMENTO","MAYAGUEZ","MINEROS","RIOPAILA.CASTILLA","TABLEMAC","TEXTILES.FABRICATO.TEJICONDOR","VALOREM","VALORES.INDUSTRIALES","VALORES.SIMESA","ALPHABET.A..BOG.","AMAZON.COM..BOG.","APPLE..BOG.","BANK.OF.AMERICA..BOG.","CANACOL.ENERGY..BOG.","CITIGROUP..BOG.","COLGATE.PALMOLIVE..BOG.","FACEBOOK.A..BOG.","GENERAL.ELECTRIC..BOG.","GRAN.TIERRA.ENERGY..BOG.","JOHNSON...JOHNSON..BOG.","JPMORGAN.CHASE..BOG.","MICROSOFT..BOG.","PACIFIC.EXP...PRDN..BOG.","PFIZER..BOG.","PROCTER...GAMBLE..BOG.","TECNOGLASS..BOG.","WALMART.STORES..BOG.","BANCO.BILBAO.VIZCAYA.ARGENTARIA","CORPORACION.FINANCIERA.COLOMBIANA.1","CORPORACION.FINANCIERA.COLOMBIANA.2","CORPORACION.FINANCIERA.COLOMBIANA.3","ORGANIZACION.DE.INGENIERIA.INTERNACIONAL.1","PROMIGAS.ESP","SDEXITO"
"52",4,2008,0,0.227272727272727,0.0454545454545455,NA,0.0909090909090909,0,0.0454545454545455,0.227272727272727,0.0454545454545455,0.0909090909090909,0.227272727272727,0.0454545454545455,0.681818181818182,NA,0.0454545454545455,0.863636363636364,0.909090909090909,0.590909090909091,0.909090909090909,0.954545454545455,0.0454545454545455,NA,0.181818181818182,0.954545454545455,0.772727272727273,NA,0.954545454545455,0.954545454545455,0.727272727272727,1,1,NA,0.136363636363636,NA,0.863636363636364,0.909090909090909,1,0.363636363636364,NA,NA,1,NA,NA,NA,1,0.954545454545455,1,0.363636363636364,1,NA,NA,0.818181818181818,1,1,1,0.909090909090909,1,0.409090909090909,1,0,0.0454545454545455,0.636363636363636,1,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"53",5,2008,0.136363636363636,0.181818181818182,0.136363636363636,NA,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.227272727272727,0.181818181818182,0.181818181818182,0.227272727272727,0.818181818181818,NA,0.227272727272727,0.772727272727273,0.954545454545455,0.818181818181818,0.909090909090909,0.863636363636364,0.136363636363636,NA,0.181818181818182,1,0.636363636363636,NA,0.954545454545455,0.909090909090909,0.454545454545455,1,1,NA,0.318181818181818,NA,0.863636363636364,0.954545454545455,1,1,NA,NA,1,NA,NA,NA,1,1,0.954545454545455,0.409090909090909,1,NA,NA,1,1,1,1,1,1,0.863636363636364,1,0.136363636363636,0.136363636363636,0.545454545454545,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"54",6,2008,0.0952380952380952,0.428571428571429,0.142857142857143,NA,0.0952380952380952,0.142857142857143,0.142857142857143,0.19047619047619,0.19047619047619,0.142857142857143,0.238095238095238,0.142857142857143,0.761904761904762,NA,0.238095238095238,0.80952380952381,0.904761904761905,0.761904761904762,0.857142857142857,0.952380952380952,0.142857142857143,NA,0.0952380952380952,1,0.666666666666667,NA,1,1,0.857142857142857,1,1,NA,0.428571428571429,NA,0.857142857142857,1,1,1,NA,NA,1,NA,1,NA,1,1,1,0.238095238095238,1,NA,NA,1,1,1,1,1,1,0.714285714285714,1,0.142857142857143,0.238095238095238,0.80952380952381,1,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952380952,NA,NA,NA,NA,NA,1
"55",7,2008,0,0.217391304347826,0.0434782608695652,NA,0.130434782608696,0.0869565217391304,0,0.217391304347826,0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.652173913043478,NA,0.173913043478261,0.91304347826087,1,0.782608695652174,0.91304347826087,0.91304347826087,0.173913043478261,NA,0.0434782608695652,1,0.521739130434783,NA,1,1,0.608695652173913,1,1,NA,0.739130434782609,NA,1,0.956521739130435,1,0.608695652173913,NA,NA,1,NA,1,NA,1,1,1,0.173913043478261,0.869565217391304,NA,NA,1,1,1,1,1,1,0.608695652173913,1,0,0.130434782608696,0.826086956521739,1,0.869565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"56",8,2008,0.19047619047619,0.285714285714286,0.0952380952380952,NA,0.142857142857143,0.142857142857143,0.19047619047619,0.238095238095238,0.285714285714286,0.142857142857143,0.285714285714286,0.19047619047619,0.761904761904762,NA,0.19047619047619,0.761904761904762,0.80952380952381,0.857142857142857,0.952380952380952,0.80952380952381,0.142857142857143,NA,0.142857142857143,1,0.285714285714286,NA,1,0.952380952380952,0.619047619047619,1,1,NA,0.333333333333333,NA,0.952380952380952,1,1,0.285714285714286,NA,NA,1,NA,1,NA,1,0.952380952380952,1,0.285714285714286,0.952380952380952,NA,NA,1,1,1,1,0.904761904761905,1,0.666666666666667,1,0.19047619047619,0.142857142857143,0.476190476190476,1,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"57",9,2008,0,0.318181818181818,0,NA,0.0454545454545455,0.0454545454545455,0,0.227272727272727,0,0.136363636363636,0.0909090909090909,0.0909090909090909,0.772727272727273,NA,0.0909090909090909,0.681818181818182,0.954545454545455,0.818181818181818,0.909090909090909,0.909090909090909,0.0454545454545455,NA,0.136363636363636,0.954545454545455,0.5,NA,1,0.954545454545455,0.409090909090909,1,1,NA,0.0909090909090909,NA,0.909090909090909,1,1,0.363636363636364,NA,NA,1,NA,1,NA,1,1,1,0.272727272727273,1,NA,NA,1,1,1,1,1,1,0.363636363636364,1,0.0909090909090909,0,0.409090909090909,0.954545454545455,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909090909090909,NA,NA,NA,NA,NA,1
"58",10,2008,0.0434782608695652,0.217391304347826,0.130434782608696,NA,0.130434782608696,0.0869565217391304,0.173913043478261,0.130434782608696,0.130434782608696,0.0869565217391304,0.173913043478261,0.0869565217391304,0.869565217391304,NA,0.0869565217391304,0.869565217391304,1,0.956521739130435,1,1,0.173913043478261,NA,0.0869565217391304,0.956521739130435,0.782608695652174,NA,1,1,0.608695652173913,1,1,NA,0.130434782608696,NA,0.956521739130435,1,1,0.260869565217391,NA,NA,1,NA,1,NA,1,1,1,0.478260869565217,1,NA,NA,1,1,1,1,1,1,0.521739130434783,1,0.0869565217391304,0.0869565217391304,0.869565217391304,1,0.956521739130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"59",11,2008,0.1,0.25,0.1,NA,0.15,0.15,0.15,0.2,0.1,0.15,0.2,0.15,0.9,NA,0.2,0.7,1,0.9,1,0.8,0.2,NA,0.1,0.95,0.65,NA,1,1,0.95,1,1,NA,0.2,NA,1,0.95,1,0.45,NA,NA,1,NA,1,NA,1,1,1,0.45,1,NA,NA,1,1,1,1,1,1,0.6,1,0.15,0.15,0.8,1,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"60",12,2008,0.130434782608696,0.217391304347826,0.173913043478261,NA,0.304347826086957,0.173913043478261,0.130434782608696,0.217391304347826,0.260869565217391,0.173913043478261,0.173913043478261,0.173913043478261,0.869565217391304,NA,0.304347826086957,0.695652173913043,1,0.739130434782609,1,0.91304347826087,0.347826086956522,NA,0.260869565217391,0.956521739130435,0.565217391304348,NA,1,0.956521739130435,0.826086956521739,1,1,NA,0.347826086956522,NA,1,1,1,0.652173913043478,NA,NA,1,NA,1,NA,1,1,1,0.391304347826087,1,NA,NA,1,1,1,1,1,1,0.608695652173913,1,0.173913043478261,0.260869565217391,0.652173913043478,1,0.869565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"61",1,2009,0.181818181818182,0.454545454545455,0.0909090909090909,NA,0.227272727272727,0.0909090909090909,0.181818181818182,0.272727272727273,0.227272727272727,0.136363636363636,0.136363636363636,0.181818181818182,0.954545454545455,NA,0.409090909090909,0.772727272727273,0.909090909090909,1,1,1,0.227272727272727,NA,0.363636363636364,1,1,NA,1,1,0.590909090909091,1,1,NA,0.363636363636364,NA,1,1,1,0.727272727272727,NA,NA,1,NA,1,NA,1,1,1,0.636363636363636,1,NA,NA,0.954545454545455,1,1,1,1,1,0.590909090909091,1,0.363636363636364,0.181818181818182,0.727272727272727,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"62",2,2009,0.05,0.55,0,NA,0.25,0,0.1,0.1,0.15,0.05,0.1,0.25,0.9,NA,0.25,0.75,1,1,1,0.95,0.4,NA,0.1,0.95,0.6,NA,1,1,0.9,1,1,NA,0.4,NA,0.9,1,1,0.55,NA,NA,1,NA,1,NA,1,1,1,0.05,1,NA,NA,1,1,1,1,1,1,0.7,1,0.2,0.1,0.85,1,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"63",3,2009,0.136363636363636,0.318181818181818,0.0909090909090909,NA,0.272727272727273,0.0909090909090909,0.0454545454545455,0.272727272727273,0.181818181818182,0.0909090909090909,0.227272727272727,0.0909090909090909,0.772727272727273,NA,0.136363636363636,0.727272727272727,1,1,1,0.954545454545455,0.318181818181818,NA,0.136363636363636,0.954545454545455,0.590909090909091,NA,1,0.954545454545455,0.863636363636364,1,1,NA,0.454545454545455,NA,0.818181818181818,0.954545454545455,1,0.5,NA,NA,1,NA,1,NA,1,1,1,0.727272727272727,1,1,NA,0.954545454545455,1,1,1,1,1,0.772727272727273,1,0.181818181818182,0.0454545454545455,0.909090909090909,1,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"64",4,2009,0.272727272727273,0.363636363636364,0.0909090909090909,NA,0.136363636363636,0.227272727272727,0.136363636363636,0.227272727272727,0.0909090909090909,0.272727272727273,0.318181818181818,0.181818181818182,0.772727272727273,NA,0.318181818181818,0.909090909090909,0.954545454545455,0.863636363636364,1,1,0.318181818181818,NA,0.181818181818182,1,0.954545454545455,NA,1,0.954545454545455,0.909090909090909,1,1,NA,0.227272727272727,NA,1,0.954545454545455,1,0.636363636363636,NA,NA,1,NA,1,NA,1,1,1,0.636363636363636,1,1,NA,0.954545454545455,1,1,1,1,1,0.863636363636364,1,0.136363636363636,0.272727272727273,0.772727272727273,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"65",5,2009,0.0952380952380952,0.238095238095238,0.0952380952380952,NA,0.19047619047619,0.19047619047619,0.0952380952380952,0.19047619047619,0.19047619047619,0.285714285714286,0.19047619047619,0.19047619047619,0.714285714285714,NA,0.19047619047619,0.904761904761905,0.952380952380952,1,1,0.952380952380952,0.238095238095238,NA,0.19047619047619,1,0.761904761904762,NA,1,0.952380952380952,0.952380952380952,1,1,NA,0.285714285714286,NA,0.952380952380952,1,1,0.666666666666667,NA,NA,1,NA,1,NA,1,0.952380952380952,1,0.238095238095238,1,0.952380952380952,NA,1,1,1,1,1,1,0.666666666666667,1,0.0952380952380952,0.0952380952380952,0.476190476190476,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"66",6,2009,0.136363636363636,0.363636363636364,0.227272727272727,NA,0.409090909090909,0.318181818181818,0.136363636363636,0.181818181818182,0.181818181818182,0.227272727272727,0.227272727272727,0.227272727272727,0.909090909090909,NA,0.227272727272727,0.772727272727273,0.909090909090909,0.909090909090909,1,0.954545454545455,0.272727272727273,1,0.227272727272727,1,0.863636363636364,NA,1,0.909090909090909,0.863636363636364,1,1,NA,0.227272727272727,NA,0.863636363636364,0.954545454545455,1,0.409090909090909,NA,1,1,NA,1,NA,1,1,1,0.590909090909091,1,0.954545454545455,NA,1,1,1,1,1,1,0.636363636363636,1,0.181818181818182,0.272727272727273,0.590909090909091,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"67",7,2009,0.173913043478261,0.217391304347826,0.0869565217391304,NA,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.260869565217391,0.0434782608695652,0.0869565217391304,0.130434782608696,0.0869565217391304,0.782608695652174,NA,0.0869565217391304,0.608695652173913,0.782608695652174,0.91304347826087,1,0.956521739130435,0.130434782608696,1,0.130434782608696,1,0.565217391304348,NA,1,0.956521739130435,0.91304347826087,1,1,NA,0.173913043478261,NA,0.869565217391304,0.956521739130435,1,0.695652173913043,NA,1,1,NA,1,NA,1,1,1,0.521739130434783,1,1,NA,1,1,1,1,1,1,0.521739130434783,1,0.0869565217391304,0.0869565217391304,0.565217391304348,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"68",8,2009,0.142857142857143,0.380952380952381,0.0952380952380952,NA,0.238095238095238,0.142857142857143,0.238095238095238,0.333333333333333,0.0952380952380952,0.0952380952380952,0.142857142857143,0.285714285714286,0.714285714285714,NA,0.142857142857143,0.80952380952381,0.619047619047619,0.904761904761905,0.952380952380952,0.904761904761905,0.19047619047619,1,0.238095238095238,0.952380952380952,0.476190476190476,NA,1,0.761904761904762,1,1,1,NA,0.238095238095238,1,0.904761904761905,0.952380952380952,1,0.666666666666667,NA,1,1,NA,1,NA,1,1,1,0.714285714285714,1,1,NA,1,1,1,1,1,1,0.380952380952381,1,0.285714285714286,0.19047619047619,0.714285714285714,1,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"69",9,2009,0,0.363636363636364,0,1,0.181818181818182,0.0454545454545455,0.0909090909090909,0.181818181818182,0.0454545454545455,0.0454545454545455,0,0.0909090909090909,0.636363636363636,NA,0.0454545454545455,0.636363636363636,0.636363636363636,1,0.909090909090909,0.954545454545455,0.136363636363636,1,0.0454545454545455,0.954545454545455,0.136363636363636,NA,1,0.727272727272727,0.954545454545455,1,1,NA,0.136363636363636,1,0.863636363636364,1,1,0.5,NA,1,1,NA,1,NA,1,1,1,0.545454545454545,1,1,NA,0.954545454545455,1,1,1,0.954545454545455,1,0.227272727272727,1,0.0909090909090909,0.136363636363636,0.545454545454545,1,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"70",10,2009,0.227272727272727,0.318181818181818,0.0454545454545455,0.136363636363636,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0909090909090909,0.136363636363636,0.772727272727273,NA,0.136363636363636,0.818181818181818,0.772727272727273,0.863636363636364,1,0.909090909090909,0.181818181818182,1,0.0909090909090909,1,0.727272727272727,NA,1,0.954545454545455,0.772727272727273,1,1,0,0.136363636363636,1,1,1,1,0.681818181818182,NA,1,1,NA,1,NA,1,0.954545454545455,1,0.590909090909091,1,0.818181818181818,NA,1,1,1,1,1,1,0.181818181818182,1,0.0909090909090909,0.181818181818182,0.318181818181818,0.954545454545455,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"71",11,2009,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286,0.0952380952380952,0.0952380952380952,0.238095238095238,0.285714285714286,0.142857142857143,0.0952380952380952,0.0952380952380952,0.238095238095238,0.523809523809524,NA,0.142857142857143,0.571428571428571,0.904761904761905,0.904761904761905,1,0.952380952380952,0.19047619047619,1,0.142857142857143,1,0.619047619047619,NA,1,0.904761904761905,0.952380952380952,1,1,0.380952380952381,0.238095238095238,0.904761904761905,0.952380952380952,1,1,0.666666666666667,NA,1,1,NA,1,NA,1,1,1,0.428571428571429,1,1,NA,0.952380952380952,1,1,1,1,1,0.380952380952381,1,0.19047619047619,0.19047619047619,0.571428571428571,1,0.904761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"72",12,2009,0.173913043478261,0.391304347826087,0.130434782608696,0.217391304347826,0.130434782608696,0.130434782608696,0.130434782608696,0.260869565217391,0.260869565217391,0.173913043478261,0.260869565217391,0.217391304347826,0.652173913043478,NA,0.130434782608696,0.652173913043478,0.826086956521739,1,0.956521739130435,0.782608695652174,0.260869565217391,0.956521739130435,0.304347826086957,0.956521739130435,0.565217391304348,NA,1,0.956521739130435,0.565217391304348,1,1,0.652173913043478,0.434782608695652,0.826086956521739,0.782608695652174,1,1,0.695652173913043,NA,1,1,NA,1,NA,1,1,1,0.391304347826087,1,1,NA,0.956521739130435,1,1,1,0.956521739130435,1,0.260869565217391,1,0.260869565217391,0.304347826086957,0.521739130434783,1,0.869565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714286,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"73",1,2010,0.0952380952380952,0.19047619047619,0.0952380952380952,0.142857142857143,0.19047619047619,0.142857142857143,0.19047619047619,0.19047619047619,0.142857142857143,0.142857142857143,0.238095238095238,0.428571428571429,0.904761904761905,NA,0.19047619047619,0.523809523809524,0.857142857142857,1,1,0.857142857142857,0.19047619047619,1,0.285714285714286,1,0.80952380952381,NA,1,1,0.428571428571429,1,1,0.476190476190476,0.238095238095238,1,0.952380952380952,1,1,0.666666666666667,NA,1,1,NA,1,NA,1,1,1,0.285714285714286,1,1,NA,1,1,1,1,0.952380952380952,1,0.380952380952381,1,0.19047619047619,0.142857142857143,0.428571428571429,1,0.952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"74",2,2010,0.05,0.05,0.1,0.1,0.2,0.1,0.1,0.25,0.1,0.1,0.2,0.3,0.95,NA,0.05,0.65,0.9,0.9,1,0.8,0.15,1,0.05,1,0.75,NA,1,0.9,0.85,1,1,0.2,0.25,1,0.9,1,1,0.65,NA,1,1,NA,1,NA,1,1,1,0.25,1,1,NA,1,1,1,1,1,1,0.25,1,0.1,0.15,0.4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"75",3,2010,0.217391304347826,0.217391304347826,0.0869565217391304,0.217391304347826,0.0434782608695652,0.0869565217391304,0.173913043478261,0.130434782608696,0.217391304347826,0.173913043478261,0.130434782608696,0.260869565217391,0.826086956521739,NA,0.217391304347826,0.739130434782609,0.956521739130435,1,1,0.826086956521739,0.130434782608696,0.956521739130435,0.130434782608696,1,0.652173913043478,NA,1,0.869565217391304,0.565217391304348,1,1,0.304347826086957,0.260869565217391,1,0.91304347826087,1,1,0.521739130434783,NA,1,1,NA,1,NA,1,0.956521739130435,1,0.304347826086957,1,1,NA,1,1,1,1,0.956521739130435,1,0.304347826086957,1,0.0869565217391304,0.173913043478261,0.652173913043478,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"76",4,2010,0.181818181818182,0.272727272727273,0.0909090909090909,0.181818181818182,0.272727272727273,0.181818181818182,0.0909090909090909,0.136363636363636,0.0909090909090909,0.227272727272727,0.272727272727273,0.227272727272727,0.818181818181818,NA,0.0909090909090909,0.772727272727273,1,0.954545454545455,1,0.863636363636364,0.136363636363636,0.954545454545455,0.227272727272727,0.954545454545455,0.636363636363636,NA,1,0.909090909090909,0.545454545454545,1,1,0.318181818181818,0.181818181818182,1,0.772727272727273,1,1,0.636363636363636,NA,1,1,NA,1,NA,1,0.954545454545455,1,0.227272727272727,1,1,NA,1,1,1,1,0.909090909090909,1,0.454545454545455,1,0.181818181818182,0.181818181818182,0.454545454545455,1,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,NA,NA,1,0.611111111111111,NA,NA,NA,NA,1
"77",5,2010,0.0476190476190476,0.285714285714286,0.19047619047619,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0952380952380952,0.19047619047619,0.238095238095238,0.142857142857143,0.238095238095238,0.142857142857143,0.714285714285714,NA,0.142857142857143,0.904761904761905,0.952380952380952,1,0.952380952380952,0.857142857142857,0.285714285714286,1,0.0952380952380952,1,0.428571428571429,NA,1,0.904761904761905,0.571428571428571,1,1,0.285714285714286,0.285714285714286,1,1,1,1,0.476190476190476,NA,1,1,NA,1,NA,1,0.952380952380952,1,0.333333333333333,1,1,NA,0.952380952380952,1,1,1,1,1,0.333333333333333,1,0.0476190476190476,0.333333333333333,0.19047619047619,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476190476190476,NA,NA,NA,NA,1,1,NA,NA,1,NA,1
"78",6,2010,0.227272727272727,0.318181818181818,0.227272727272727,0.318181818181818,0.181818181818182,0.181818181818182,0.227272727272727,0.136363636363636,0.136363636363636,0.227272727272727,0.272727272727273,0.0909090909090909,1,NA,0.227272727272727,0.818181818181818,1,1,0.909090909090909,0.954545454545455,0.227272727272727,0.954545454545455,0.227272727272727,1,0.727272727272727,NA,1,0.954545454545455,0.818181818181818,1,1,0.454545454545455,0.181818181818182,1,0.954545454545455,1,1,0.590909090909091,NA,1,1,NA,1,NA,1,1,1,0.272727272727273,1,1,NA,1,1,1,1,0.954545454545455,1,0.454545454545455,1,0.181818181818182,0.409090909090909,0.727272727272727,1,0.954545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,NA,NA,NA,NA,1,0.954545454545455,NA,NA,1,NA,1
"79",7,2010,0.0909090909090909,0.227272727272727,0.136363636363636,0.136363636363636,0.136363636363636,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.136363636363636,0.5,0.136363636363636,0.954545454545455,NA,0.0909090909090909,0.681818181818182,1,1,0.909090909090909,0.909090909090909,0.227272727272727,1,0.272727272727273,1,0.454545454545455,NA,1,0.863636363636364,0.545454545454545,1,1,0.590909090909091,0.227272727272727,0.772727272727273,1,1,1,0.636363636363636,NA,1,1,NA,1,NA,1,0.954545454545455,1,0.363636363636364,1,1,NA,0.954545454545455,1,1,1,1,1,0.409090909090909,1,0.0909090909090909,0.318181818181818,0.681818181818182,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,NA,NA,1,0.818181818181818,NA,NA,0.909090909090909,NA,1
"80",8,2010,0.0909090909090909,0.363636363636364,0.0454545454545455,0.318181818181818,0.181818181818182,0.0909090909090909,0.227272727272727,0.136363636363636,0.136363636363636,0.0454545454545455,0.136363636363636,0.0909090909090909,0.863636363636364,NA,0.227272727272727,0.636363636363636,1,0.772727272727273,0.863636363636364,0.727272727272727,0.454545454545455,1,0.136363636363636,1,0.590909090909091,NA,1,0.863636363636364,0.727272727272727,1,1,0.272727272727273,0.0909090909090909,0.409090909090909,0.863636363636364,1,1,0.636363636363636,NA,0.954545454545455,1,NA,1,NA,1,0.954545454545455,1,0.227272727272727,1,1,NA,1,1,1,1,1,1,0.363636363636364,1,0.136363636363636,0.363636363636364,0.5,1,1,NA,NA,NA,NA,0.136363636363636,NA,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,NA,NA,NA,NA,1,1,NA,NA,0.909090909090909,NA,1
"81",9,2010,0.0454545454545455,0.0909090909090909,0,0.181818181818182,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.863636363636364,NA,0.0454545454545455,0.681818181818182,0.954545454545455,1,0.954545454545455,0.681818181818182,0.0454545454545455,1,0,0.954545454545455,0.454545454545455,NA,1,0.681818181818182,0.5,1,1,0.318181818181818,0.0454545454545455,0.636363636363636,0.909090909090909,1,1,0.454545454545455,NA,1,1,NA,1,NA,1,0.863636363636364,1,0.136363636363636,1,1,NA,1,1,1,1,1,1,0.136363636363636,1,0.0909090909090909,0.5,0.272727272727273,1,1,NA,NA,NA,NA,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,NA,NA,1,0.954545454545455,NA,NA,1,NA,1
