"","Group.1","Group.2","AES.GENER","AFP.PROVIDA","AGENCIAS.UNIVERS","AGUAS.ANDINAS","ALMENDRAL","ANDROMACO","ANTAR.CHILE","AUSTRALIS.SEAFOODS","AZUL.AZUL.SHARES","BANCO.DE.CHILE","BANCO.DE.CREDITO.E.INVERSION","BANCO.SANTANDER.CHILE","BANMEDICA","BANVIDA","BESALCO","BLANCO.Y.NEGRO","BLUMAR","BUPA.CHILE.DEAD...DELIST.26.10.16","CAMPOS.CHILENOS","CAP","CEM","CEMENTOS.BIO.BIO","CENCOSUD","CIA.GNL.ELECTRIC.DEAD...DELIST.03.10.16","CINTAC","COCA.COLA.EMBONOR.PREF.","COCA.COLA.EMBONOR.SERIES.B.PREF.","COLBUN.MACHICURA","COMPANIA.AGROPECUARIA.COPEVAL","COMPANIA.CERVECERIAS.UNIDAS","COMPANIA.CHILENA.DE.NAVIGACION.INTEROCEANICA","COMPANIA.PESQUERA.CAMANCHACA","COMPANIA.SUDAMERICANA.DE.VAPORES","COMPANIAS.CIC","CRISTALERIAS.DE.CHILE","CRUZADOS.SADP","CTI","CURAUMA","DETROIT.DIESEL.DEAD...DELIST.18.11.16","EDELPA","ELECTROMETALRGCA","EMBOTELLADORA.ANDINA.SERIES.A","EMBOTELLADORA.ANDINA.SERIES.B.PREF.","EMPRESA.NACIONAL.DE.TELECOMUNICACIONES","EMPRESAS.AQUACHILE","EMPRESAS.CMPC","EMPRESAS.COPEC","EMPRESAS.IANSA","EMPRESAS.TATTERSALL.DEAD...DELIST.29.12.16","ENEL.AMERICAS","ENEL.GENERACION.CHILE","ENGIE.ENERGIA.CHILE","ENJOY","EPERVA","ESVAL.C","FONDOS.HABITAT","FORESTAL.CONST","FORUS","FOSFOROS","GASCO","GRUPO.EMPRESAS.NAVIERAS","GRUPO.SECURITY","HIPERMARC","HITES","INDIVER.DEAD...DELIST.12.01.17","INSTITUTO.DE.DIAGNOSTICO","INVERCAP","INVERSIONES.AGUAS.METROPOLITANAS","INVERTEC.PESQUERA.MAR.DE.CHILOE","INVEXANS","ITAU.CORPBANCA","LAS.CONDES","LATAM.AIRLINES.GROUP","MARINSA","MASISA","MIN.VALPARAISO","MOLYMET","MULTIEXPORT.FOODS","NACL.EXPLOSIVOS","NORTE.GRANDE","ORO.BLANCO","PACIFICO.V.REGION","PARQUE.ARAUCO","PAZ","PEHUENCHE","PILMAIQUEN.DEAD...DELIST.13.04.16","POLPAICO","QUINENCO","RIPLEY.CORPORATION","SACI.FALABELLA","SALFA.CORPORATION","SCHWAGER.ENERGY","SIGDO.KOPPERS","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.A","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.B","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.D.PREF.","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.E.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.B.PREF.","SOCOVESA","SONDA","SOQUICOM","VENTANAS","VINA.CONCHA.Y.TORO","VINA.SAN.PEDRO","VOLCAN","WALMART.CHILE.DEAD...DELIST.27.10.16","ZONA.FRANCA"
"11",11,2004,0.5,0.181818181818182,0.909090909090909,0.454545454545455,0.681818181818182,1,0.136363636363636,1,1,0.181818181818182,0.227272727272727,0.181818181818182,0.727272727272727,0.181818181818182,0.636363636363636,1,0.818181818181818,1,0.318181818181818,0.136363636363636,0.818181818181818,0.227272727272727,0.136363636363636,0.181818181818182,0.181818181818182,0.954545454545455,0.863636363636364,0.181818181818182,1,0.136363636363636,0.454545454545455,1,0.136363636363636,0.727272727272727,0.318181818181818,1,0.909090909090909,0.863636363636364,0.954545454545455,1,1,0.454545454545455,0.181818181818182,0.136363636363636,1,0.272727272727273,0.227272727272727,0.181818181818182,0.409090909090909,0.136363636363636,0.272727272727273,0.181818181818182,1,0.772727272727273,1,0.727272727272727,0.863636363636364,1,0.772727272727273,0.5,0.227272727272727,0.181818181818182,0.590909090909091,1,0.954545454545455,1,0.0909090909090909,1,1,0.181818181818182,0.409090909090909,1,0.136363636363636,0.545454545454545,0.136363636363636,0.590909090909091,1,1,0.863636363636364,0.727272727272727,0.318181818181818,0.909090909090909,0.590909090909091,1,0.954545454545455,0.909090909090909,0.863636363636364,0.545454545454545,1,0.227272727272727,0.318181818181818,0.0909090909090909,1,0.954545454545455,0.227272727272727,0.863636363636364,0.863636363636364,0.681818181818182,0.772727272727273,0.181818181818182,1,1,0.272727272727273,0.681818181818182,0.409090909090909,0.227272727272727,0.863636363636364,0.272727272727273,0.409090909090909
"12",12,2004,0.608695652173913,0.260869565217391,0.91304347826087,0.478260869565217,0.565217391304348,0.91304347826087,0.173913043478261,1,1,0.217391304347826,0.173913043478261,0.217391304347826,0.608695652173913,0.478260869565217,0.521739130434783,1,0.739130434782609,1,0.478260869565217,0.173913043478261,0.869565217391304,0.478260869565217,0.217391304347826,0.347826086956522,0.304347826086957,0.869565217391304,0.695652173913043,0.260869565217391,1,0.217391304347826,0.695652173913043,1,0.173913043478261,0.782608695652174,0.478260869565217,1,0.739130434782609,0.826086956521739,1,1,1,0.304347826086957,0.260869565217391,0.304347826086957,1,0.347826086956522,0.173913043478261,0.130434782608696,0.652173913043478,0.217391304347826,0.0869565217391304,0.130434782608696,1,0.739130434782609,1,0.91304347826087,0.956521739130435,1,0.739130434782609,0.521739130434783,0.173913043478261,0.260869565217391,0.478260869565217,1,0.782608695652174,0.869565217391304,0.173913043478261,1,1,0.217391304347826,0.304347826086957,0.956521739130435,0.0869565217391304,0.565217391304348,0.260869565217391,0.652173913043478,1,1,0.826086956521739,0.521739130434783,0.260869565217391,0.869565217391304,0.521739130434783,1,0.869565217391304,0.869565217391304,0.956521739130435,0.260869565217391,1,0.173913043478261,0.478260869565217,0.260869565217391,1,0.869565217391304,0.260869565217391,0.91304347826087,0.739130434782609,0.478260869565217,0.695652173913043,0.130434782608696,1,1,0.739130434782609,0.608695652173913,0.304347826086957,0.347826086956522,0.91304347826087,0.217391304347826,0.391304347826087
"13",1,2005,0.619047619047619,0.476190476190476,0.952380952380952,0.380952380952381,0.476190476190476,0.571428571428571,0.0952380952380952,1,1,0,0.142857142857143,0.0952380952380952,0.761904761904762,0.428571428571429,0.19047619047619,1,0.952380952380952,1,0.571428571428571,0.0476190476190476,0.904761904761905,0.333333333333333,0.0952380952380952,0.238095238095238,0.476190476190476,1,0.904761904761905,0,1,0,0.666666666666667,1,0.19047619047619,0.857142857142857,0.476190476190476,1,0.857142857142857,1,0.904761904761905,0.904761904761905,1,0.571428571428571,0.238095238095238,0,1,0.142857142857143,0,0.333333333333333,0.428571428571429,0.0952380952380952,0.0476190476190476,0.142857142857143,1,0.80952380952381,1,0.904761904761905,0.80952380952381,1,0.904761904761905,0.238095238095238,0.380952380952381,0.238095238095238,0.857142857142857,1,0.904761904761905,1,0.142857142857143,1,1,0.0952380952380952,0.238095238095238,0.904761904761905,0,0.714285714285714,0.238095238095238,0.80952380952381,1,1,0.761904761904762,0.80952380952381,0.571428571428571,0.904761904761905,0.714285714285714,1,0.761904761904762,0.666666666666667,1,0.380952380952381,1,0.0952380952380952,0.285714285714286,0.571428571428571,1,0.952380952380952,0.19047619047619,0.904761904761905,0.80952380952381,0.619047619047619,0.523809523809524,0.142857142857143,1,1,0.666666666666667,0.714285714285714,0.428571428571429,0.333333333333333,0.952380952380952,0,0.666666666666667
"14",2,2005,0.6,0.5,0.8,0.35,0.1,0.9,0.05,1,1,0.35,0.1,0.1,0.65,0.55,0.6,1,0.9,1,0.6,0.25,1,0.4,0.15,0.3,0.25,0.9,0.9,0.05,1,0,0.4,1,0.35,0.7,0.4,1,0.9,0.8,1,1,0.8,0.25,0.2,0.15,1,0.05,0.15,0.35,0.05,0.25,0.15,0.3,1,0.75,1,0.85,1,1,0.95,0.5,0.2,0.1,0.75,1,0.9,0.95,0.1,1,1,0,0.2,0.85,0.05,0.55,0.25,0.8,1,1,0.9,0.4,0.3,0.85,0.7,1,0.7,0.9,1,0.45,1,0.15,0.5,1,1,1,0.35,0.95,0.8,0.75,0.75,0,1,1,0.5,0.6,0.35,0.45,0.85,0,0.65
"15",3,2005,0.347826086956522,0.130434782608696,1,0.130434782608696,0.0869565217391304,0.478260869565217,0.0434782608695652,1,1,0.217391304347826,0.130434782608696,0.0434782608695652,0.565217391304348,0.304347826086957,0.260869565217391,1,0.869565217391304,1,0.608695652173913,0.0434782608695652,1,0.652173913043478,0.130434782608696,0.304347826086957,0.0434782608695652,0.739130434782609,0.695652173913043,0.173913043478261,1,0.0869565217391304,0.478260869565217,1,0.0869565217391304,0.782608695652174,0.130434782608696,1,0.826086956521739,0.956521739130435,0.869565217391304,0.869565217391304,0.826086956521739,0.173913043478261,0.0869565217391304,0.0434782608695652,1,0.173913043478261,0.0434782608695652,0.217391304347826,0.0869565217391304,0.130434782608696,0.0434782608695652,0.173913043478261,1,0.565217391304348,1,0.826086956521739,0.695652173913043,1,0.91304347826087,0.391304347826087,0.217391304347826,0.260869565217391,0.608695652173913,1,0.956521739130435,0.826086956521739,0.0434782608695652,1,1,0.0869565217391304,0.304347826086957,1,0.0434782608695652,0.478260869565217,0.173913043478261,0.695652173913043,1,1,0.826086956521739,0.347826086956522,0.260869565217391,0.869565217391304,0.434782608695652,1,0.782608695652174,0.652173913043478,0.956521739130435,0.260869565217391,1,0.0869565217391304,0.347826086956522,0.434782608695652,1,1,0.260869565217391,1,0.869565217391304,0.521739130434783,0.782608695652174,0.217391304347826,1,1,0.391304347826087,0.478260869565217,0.217391304347826,0.260869565217391,0.869565217391304,0.0434782608695652,0.608695652173913
"16",4,2005,0.571428571428571,0.238095238095238,1,0.476190476190476,0.0476190476190476,0.857142857142857,0,1,1,0.333333333333333,0.0476190476190476,0.142857142857143,0.761904761904762,0.571428571428571,0.238095238095238,1,0.952380952380952,1,0.619047619047619,0.0952380952380952,0.904761904761905,0.333333333333333,0.0476190476190476,0.0952380952380952,0.19047619047619,0.952380952380952,0.714285714285714,0,1,0,0.571428571428571,1,0.0476190476190476,0.428571428571429,0.0952380952380952,1,0.857142857142857,0.952380952380952,0.952380952380952,0.80952380952381,0.952380952380952,0.238095238095238,0.0476190476190476,0.0476190476190476,1,0.0476190476190476,0.0476190476190476,0.238095238095238,0.0476190476190476,0,0,0.0952380952380952,1,0.857142857142857,1,0.714285714285714,0.714285714285714,1,0.904761904761905,0.428571428571429,0.19047619047619,0.380952380952381,0.761904761904762,1,0.952380952380952,1,0,1,1,0,0.333333333333333,1,0,0.619047619047619,0.142857142857143,0.714285714285714,1,1,0.857142857142857,0.285714285714286,0.428571428571429,0.904761904761905,0.19047619047619,1,0.571428571428571,0.666666666666667,1,0.333333333333333,1,0.142857142857143,0.142857142857143,0.238095238095238,1,0.80952380952381,0.285714285714286,0.857142857142857,0.761904761904762,0.80952380952381,0.714285714285714,0.0476190476190476,1,1,0.142857142857143,0.333333333333333,0.238095238095238,0.19047619047619,0.952380952380952,0.0476190476190476,0.476190476190476
"17",5,2005,0.5,0.318181818181818,0.863636363636364,0.318181818181818,0.0909090909090909,0.727272727272727,0.136363636363636,1,1,0.227272727272727,0.181818181818182,0.136363636363636,0.590909090909091,0.590909090909091,0.363636363636364,1,0.909090909090909,1,0.772727272727273,0.0909090909090909,0.818181818181818,0.681818181818182,0.0454545454545455,0.409090909090909,0.318181818181818,0.954545454545455,0.909090909090909,0.0454545454545455,0.954545454545455,0.136363636363636,0.454545454545455,1,0.0909090909090909,0.227272727272727,0.363636363636364,1,0.863636363636364,0.772727272727273,0.954545454545455,0.5,0.818181818181818,0.136363636363636,0.136363636363636,0.136363636363636,1,0.136363636363636,0.0909090909090909,0.181818181818182,0.136363636363636,0.0454545454545455,0.0909090909090909,0.363636363636364,1,0.636363636363636,1,0.727272727272727,0.727272727272727,1,0.954545454545455,0.590909090909091,0.681818181818182,0.409090909090909,1,1,0.954545454545455,0.954545454545455,0.0454545454545455,1,1,0.227272727272727,0.227272727272727,0.954545454545455,0.136363636363636,0.454545454545455,0.136363636363636,0.681818181818182,1,1,0.909090909090909,0.636363636363636,0.272727272727273,0.909090909090909,0.363636363636364,1,0.409090909090909,0.772727272727273,0.954545454545455,0.272727272727273,1,0.0454545454545455,0.5,0.181818181818182,1,0.909090909090909,0.454545454545455,0.863636363636364,0.863636363636364,0.863636363636364,0.727272727272727,0.0454545454545455,1,1,0.545454545454545,0.681818181818182,0.318181818181818,0.272727272727273,0.818181818181818,0.0909090909090909,0.590909090909091
"18",6,2005,0.681818181818182,0.363636363636364,0.954545454545455,0.454545454545455,0.181818181818182,0.863636363636364,0.0909090909090909,1,1,0.318181818181818,0.0454545454545455,0.181818181818182,0.636363636363636,0.272727272727273,0.636363636363636,0.863636363636364,0.863636363636364,1,0.909090909090909,0.0454545454545455,0.954545454545455,0.409090909090909,0.0909090909090909,0.227272727272727,0.272727272727273,0.772727272727273,0.772727272727273,0.0909090909090909,1,0.0454545454545455,0.181818181818182,1,0.0909090909090909,0.0454545454545455,0.181818181818182,1,0.863636363636364,0.409090909090909,0.863636363636364,0.5,0.818181818181818,0.181818181818182,0.0909090909090909,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.181818181818182,0.227272727272727,0.0454545454545455,0.0909090909090909,0.227272727272727,1,0.772727272727273,1,0.818181818181818,0.863636363636364,1,1,0.636363636363636,0.454545454545455,0.136363636363636,0.772727272727273,1,0.954545454545455,0.863636363636364,0.181818181818182,1,1,0.136363636363636,0.318181818181818,1,0.0909090909090909,0.636363636363636,0.318181818181818,0.772727272727273,1,1,0.954545454545455,0.318181818181818,0.363636363636364,1,0.272727272727273,1,0.863636363636364,0.409090909090909,0.954545454545455,0.409090909090909,1,0.181818181818182,0.454545454545455,0.0909090909090909,1,0.954545454545455,0.363636363636364,0.909090909090909,0.590909090909091,0.863636363636364,0.727272727272727,0.136363636363636,1,1,0.409090909090909,0.636363636363636,0.181818181818182,0.227272727272727,0.863636363636364,0.0909090909090909,0.454545454545455
"19",7,2005,0.523809523809524,0.142857142857143,1,0.285714285714286,0.0952380952380952,0.80952380952381,0.0952380952380952,1,1,0.142857142857143,0.142857142857143,0.19047619047619,0.523809523809524,0.333333333333333,0.523809523809524,0.0952380952380952,0.333333333333333,1,0.380952380952381,0,0.80952380952381,0.19047619047619,0,0.285714285714286,0.0476190476190476,0.761904761904762,0.619047619047619,0.0476190476190476,0.952380952380952,0.0476190476190476,0.142857142857143,1,0,0,0.0952380952380952,1,0.857142857142857,0.333333333333333,0.952380952380952,0.714285714285714,1,0.0952380952380952,0.0476190476190476,0.142857142857143,1,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.142857142857143,0.19047619047619,1,0.523809523809524,1,0.571428571428571,0.904761904761905,1,1,0.619047619047619,0.571428571428571,0.238095238095238,0.80952380952381,1,0.761904761904762,0.80952380952381,0,1,1,0,0.0952380952380952,1,0,0.523809523809524,0.19047619047619,0.857142857142857,1,1,0.904761904761905,0.285714285714286,0.0952380952380952,0.714285714285714,0.476190476190476,1,0.476190476190476,0.285714285714286,0.952380952380952,0.19047619047619,0.476190476190476,0.0476190476190476,0.380952380952381,0.0476190476190476,1,0.714285714285714,0.0476190476190476,0.761904761904762,0.857142857142857,0.619047619047619,0.761904761904762,0,1,1,0.380952380952381,0.380952380952381,0.142857142857143,0.238095238095238,0.952380952380952,0.0952380952380952,0.571428571428571
"20",8,2005,0.565217391304348,0.260869565217391,0.956521739130435,0.173913043478261,0.0434782608695652,0.347826086956522,0.130434782608696,1,1,0.0869565217391304,0.130434782608696,0.130434782608696,0.217391304347826,0.260869565217391,0.304347826086957,0.0869565217391304,0.608695652173913,1,0.217391304347826,0.0869565217391304,0.652173913043478,0.130434782608696,0.0434782608695652,0.347826086956522,0.217391304347826,0.826086956521739,0.695652173913043,0.0869565217391304,1,0.130434782608696,0.434782608695652,1,0.0434782608695652,0.0434782608695652,0.260869565217391,1,0.608695652173913,0.521739130434783,0.91304347826087,0.652173913043478,1,0.217391304347826,0.0869565217391304,0.217391304347826,1,0.217391304347826,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0434782608695652,1,0.608695652173913,1,0.695652173913043,0.434782608695652,1,1,0.304347826086957,0.391304347826087,0.434782608695652,0.826086956521739,1,0.826086956521739,0.91304347826087,0.173913043478261,1,1,0.0434782608695652,0.304347826086957,0.91304347826087,0.0869565217391304,0.347826086956522,0.130434782608696,0.608695652173913,1,1,0.826086956521739,0.217391304347826,0.130434782608696,0.956521739130435,0.521739130434783,1,0.826086956521739,0.565217391304348,1,0.304347826086957,0.0869565217391304,0.173913043478261,0.521739130434783,0.0434782608695652,1,0.869565217391304,0.391304347826087,0.652173913043478,0.565217391304348,0.739130434782609,0.652173913043478,0.0434782608695652,1,1,0.260869565217391,0.434782608695652,0.173913043478261,0.130434782608696,0.956521739130435,0.0434782608695652,0.478260869565217
"21",9,2005,0.681818181818182,0.272727272727273,1,0.272727272727273,0.136363636363636,0.5,0.272727272727273,1,1,0.181818181818182,0.0454545454545455,0.136363636363636,0.681818181818182,0.5,0.0909090909090909,0.227272727272727,0.772727272727273,1,0.454545454545455,0.0454545454545455,0.727272727272727,0.181818181818182,0.0454545454545455,0.454545454545455,0.318181818181818,0.681818181818182,0.909090909090909,0.0454545454545455,0.954545454545455,0.0454545454545455,0.590909090909091,1,0.136363636363636,0.0909090909090909,0.227272727272727,1,0.772727272727273,0.681818181818182,1,0.772727272727273,1,0.181818181818182,0.227272727272727,0.0454545454545455,1,0.0909090909090909,0.136363636363636,0.136363636363636,0.409090909090909,0.181818181818182,0.0454545454545455,0.227272727272727,1,0.772727272727273,1,0.636363636363636,0.818181818181818,1,0.863636363636364,0.363636363636364,0.681818181818182,0.272727272727273,0.727272727272727,1,0.818181818181818,0.818181818181818,0.0454545454545455,1,1,0.136363636363636,0.227272727272727,0.954545454545455,0.0454545454545455,0.590909090909091,0.0454545454545455,0.590909090909091,1,1,0.954545454545455,0.454545454545455,0.318181818181818,0.863636363636364,0.5,1,0.818181818181818,0.772727272727273,0.909090909090909,0.318181818181818,0.0909090909090909,0.0909090909090909,0.590909090909091,0.0454545454545455,1,0.863636363636364,0.363636363636364,0.772727272727273,0.727272727272727,0.818181818181818,0.863636363636364,0.0454545454545455,1,1,0.363636363636364,0.409090909090909,0.409090909090909,0.363636363636364,1,0.0454545454545455,0.454545454545455
"22",10,2005,0.476190476190476,0.142857142857143,0.904761904761905,0.476190476190476,0.0476190476190476,0.714285714285714,0.238095238095238,1,1,0.238095238095238,0.0476190476190476,0.0952380952380952,0.476190476190476,0.619047619047619,0.666666666666667,0.238095238095238,0.714285714285714,1,0.333333333333333,0.0952380952380952,0.857142857142857,0.285714285714286,0.0476190476190476,0.380952380952381,0.428571428571429,0.904761904761905,0.666666666666667,0.0952380952380952,0.952380952380952,0.142857142857143,0.714285714285714,1,0.142857142857143,0.285714285714286,0.428571428571429,1,0.80952380952381,0.380952380952381,0.952380952380952,0.904761904761905,0.904761904761905,0.333333333333333,0.142857142857143,0.238095238095238,1,0.142857142857143,0.0952380952380952,0.19047619047619,0.19047619047619,0.0476190476190476,0.0476190476190476,0.285714285714286,1,0.952380952380952,1,0.904761904761905,0.714285714285714,1,0.904761904761905,0.619047619047619,0.714285714285714,0.333333333333333,0.80952380952381,1,0.952380952380952,0.619047619047619,0.0952380952380952,1,1,0.142857142857143,0.428571428571429,0.952380952380952,0.0476190476190476,0.666666666666667,0.142857142857143,0.619047619047619,1,1,0.80952380952381,0.761904761904762,0.428571428571429,0.952380952380952,0.666666666666667,1,0.904761904761905,0.761904761904762,1,0.333333333333333,0.0952380952380952,0.0476190476190476,0.523809523809524,0.0952380952380952,0.666666666666667,0.857142857142857,0.380952380952381,0.80952380952381,0.714285714285714,0.857142857142857,0.952380952380952,0.0476190476190476,1,1,0.380952380952381,0.428571428571429,0.285714285714286,0.476190476190476,0.761904761904762,0.0476190476190476,0.666666666666667
"23",11,2005,0.5,0.5,1,0.318181818181818,0.181818181818182,0.818181818181818,0.181818181818182,1,1,0.0909090909090909,0.272727272727273,0.0909090909090909,0.409090909090909,0.5,0.590909090909091,0.363636363636364,0.863636363636364,1,0.454545454545455,0.0454545454545455,0.772727272727273,0.272727272727273,0.0454545454545455,0.363636363636364,0.454545454545455,0.863636363636364,0.636363636363636,0.0454545454545455,1,0.0454545454545455,0.636363636363636,1,0.136363636363636,0.136363636363636,0.409090909090909,1,0.772727272727273,0.909090909090909,1,0.954545454545455,0.863636363636364,0.409090909090909,0.136363636363636,0.0909090909090909,1,0.136363636363636,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.136363636363636,0.454545454545455,1,0.954545454545455,1,1,0.681818181818182,1,1,0.272727272727273,0.681818181818182,0.409090909090909,1,1,1,0.863636363636364,0.0909090909090909,0.863636363636364,0.5,0.0909090909090909,0.272727272727273,1,0.0454545454545455,0.545454545454545,0.0454545454545455,0.545454545454545,1,1,0.954545454545455,0.772727272727273,0.363636363636364,0.954545454545455,0.636363636363636,1,0.727272727272727,0.818181818181818,1,0.363636363636364,0.0454545454545455,0.181818181818182,0.545454545454545,0.727272727272727,0.318181818181818,0.954545454545455,0.272727272727273,0.909090909090909,0.863636363636364,0.863636363636364,0.909090909090909,0.0454545454545455,1,1,0.272727272727273,0.545454545454545,0.227272727272727,0.409090909090909,0.727272727272727,0.0909090909090909,0.590909090909091
"24",12,2005,0.681818181818182,0.227272727272727,1,0.318181818181818,0.0454545454545455,0.636363636363636,0.227272727272727,1,1,0.181818181818182,0.136363636363636,0.0909090909090909,0.454545454545455,0.5,0.181818181818182,0.136363636363636,0.954545454545455,1,0.136363636363636,0.136363636363636,0.590909090909091,0.363636363636364,0.0454545454545455,0.181818181818182,0.5,0.772727272727273,0.818181818181818,0.0909090909090909,0.954545454545455,0.0909090909090909,0.818181818181818,1,0.0909090909090909,0.409090909090909,0.363636363636364,1,0.727272727272727,0.545454545454545,1,0.772727272727273,0.909090909090909,0.272727272727273,0.181818181818182,0.0454545454545455,1,0.181818181818182,0.0909090909090909,0.0454545454545455,0.272727272727273,0.0454545454545455,0.0454545454545455,0.272727272727273,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1,0.863636363636364,0.272727272727273,0.818181818181818,0.454545454545455,0.954545454545455,1,0.863636363636364,0.909090909090909,0.136363636363636,0.681818181818182,0.409090909090909,0.227272727272727,0.318181818181818,0.954545454545455,0.0909090909090909,0.5,0.181818181818182,0.727272727272727,1,1,0.863636363636364,0.545454545454545,0.227272727272727,0.954545454545455,0.5,1,0.818181818181818,0.590909090909091,0.954545454545455,0.409090909090909,0.0909090909090909,0.136363636363636,0.590909090909091,0.318181818181818,0.363636363636364,0.909090909090909,0.272727272727273,1,0.818181818181818,0.863636363636364,0.954545454545455,0.0909090909090909,1,1,0.545454545454545,0.545454545454545,0.227272727272727,0.636363636363636,0.727272727272727,0.0909090909090909,0.727272727272727
"25",1,2006,0.772727272727273,0.181818181818182,1,0.409090909090909,0.0454545454545455,0.772727272727273,0.136363636363636,1,1,0,0.136363636363636,0.272727272727273,0.363636363636364,0.409090909090909,0.272727272727273,0.272727272727273,0.909090909090909,1,0.0454545454545455,0,0.909090909090909,0.318181818181818,0,0.227272727272727,0.454545454545455,0.681818181818182,0.681818181818182,0,0.954545454545455,0,0.454545454545455,1,0.0909090909090909,0.136363636363636,0.181818181818182,1,0.818181818181818,0.136363636363636,1,0.818181818181818,1,0.409090909090909,0.0909090909090909,0,1,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.227272727272727,0,0.0909090909090909,0.318181818181818,1,1,1,0.909090909090909,0.954545454545455,1,0.954545454545455,0.590909090909091,0.727272727272727,0.409090909090909,1,1,0.954545454545455,0.772727272727273,0.136363636363636,0.181818181818182,0.545454545454545,0.0454545454545455,0.181818181818182,0.954545454545455,0.0909090909090909,0.363636363636364,0.181818181818182,0.727272727272727,1,1,0.772727272727273,0.409090909090909,0.409090909090909,0.818181818181818,0.363636363636364,1,0.727272727272727,0.772727272727273,0.863636363636364,0.318181818181818,0.0454545454545455,0.136363636363636,0.545454545454545,0.0454545454545455,0.227272727272727,1,0.318181818181818,0.818181818181818,0.772727272727273,0.5,0.681818181818182,0,1,1,0.454545454545455,0.727272727272727,0.272727272727273,0.454545454545455,0.909090909090909,0.136363636363636,0.5
"26",2,2006,0.7,0.3,0.95,0.25,0,0.65,0.2,1,1,0.35,0.2,0.05,0.7,0.5,0.45,0.15,0.75,1,0,0,0.8,0.45,0,0.4,0.45,0.4,0.8,0.05,1,0.1,0.9,1,0.15,0.6,0.15,1,0.7,0.6,0.9,0.65,0.95,0.25,0.2,0,1,0.1,0,0.05,0.4,0.05,0,0.4,1,0.85,1,0.85,1,1,0.95,0.65,0.8,0.25,0.95,1,0.9,0.8,0.25,0.85,0.25,0.1,0.15,0.95,0.05,0.65,0,0.6,1,1,0.5,0.25,0.4,0.9,0.65,1,0.65,0.55,1,0.25,0.1,0.05,0.6,0.2,0.1,0.9,0.35,0.95,0.9,0.55,0.7,0.05,1,1,0.5,0.75,0.4,0.55,1,0.1,0.55
"27",3,2006,0.478260869565217,0.347826086956522,0.91304347826087,0.260869565217391,0.0434782608695652,0.565217391304348,0.130434782608696,1,1,0.0434782608695652,0.173913043478261,0,0.347826086956522,0.478260869565217,0.217391304347826,0.0869565217391304,0.652173913043478,1,0.260869565217391,0.173913043478261,0.652173913043478,0.304347826086957,0,0.217391304347826,0.347826086956522,0.652173913043478,0.739130434782609,0.130434782608696,0.91304347826087,0.130434782608696,0.826086956521739,1,0.0434782608695652,0.521739130434783,0.173913043478261,1,0.869565217391304,0.391304347826087,1,0.695652173913043,0.869565217391304,0.304347826086957,0.173913043478261,0,1,0,0,0,0.0434782608695652,0.130434782608696,0,0.347826086956522,1,0.91304347826087,1,0.782608695652174,0.826086956521739,1,0.956521739130435,0.347826086956522,0.956521739130435,0.217391304347826,1,1,0.826086956521739,0.826086956521739,0.304347826086957,0.347826086956522,0.173913043478261,0.0434782608695652,0.304347826086957,1,0.0869565217391304,0.608695652173913,0.0434782608695652,0.695652173913043,0.956521739130435,1,0.739130434782609,0.608695652173913,0.391304347826087,0.91304347826087,0.608695652173913,1,0.652173913043478,0.260869565217391,0.956521739130435,0.347826086956522,0,0,0.304347826086957,0.565217391304348,0.260869565217391,0.91304347826087,0.130434782608696,0.956521739130435,1,0.826086956521739,0.826086956521739,0,1,1,0.304347826086957,0.695652173913043,0.217391304347826,0.434782608695652,0.695652173913043,0.0434782608695652,0.608695652173913
"28",4,2006,0.35,0.35,0.95,0.25,0.05,0.6,0.15,1,1,0.35,0.2,0.1,0.35,0.45,0.6,0.1,0.65,1,0.05,0.1,0.95,0.1,0.05,0.4,0.25,0.85,0.65,0.05,1,0.1,0.5,1,0.2,0.2,0.35,1,0.9,0.85,1,0.6,0.75,0.5,0.05,0.2,1,0.15,0.3,0.05,0.15,0.05,0.1,0.1,1,1,1,0.8,0.9,1,0.9,0.45,0.95,0.3,0.95,1,0.95,0.7,0.2,0.45,0.1,0.1,0.35,0.95,0.1,0.5,0.05,0.6,1,1,0.9,0.7,0.6,0.6,0.55,1,0.8,0.55,0.95,0.3,0.1,0.15,0.5,0.2,0.1,0.95,0.15,0.9,0.9,0.4,0.6,0.05,1,1,0.4,0.65,0.3,0.35,0.7,0.1,0.1
